dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
country,us,us,United States,US,United States,D001,Plague,鼠疫,Bacterial,2026-01-03,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D040,Rubella,风疹,Viral,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D042,Leprosy,麻风病,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D051,Zika virus disease,寨卡病毒病,Viral,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D052,Chikungunya,基孔肯雅热,Viral,2026-01-10,2026-01,20,20.0,0,0.00573007626553877,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D054,Varicella,水痘,Viral,2026-01-10,2026-01,40,40.0,0,0.01146015253107754,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D059,Yellow fever,黄热病,Viral,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D064,Smallpox,天花,,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D065,Monkeypox,猴痘,Viral,2026-01-10,2026-01,12,12.0,0,0.0034380457593232625,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D068,Acute hepatitis B,急性乙型肝炎,Viral,2026-01-10,2026-01,10,10.0,0,0.002865038132769385,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D092,Campylobacteriosis,弯曲杆菌病,Bacterial,2026-01-10,2026-01,801,801.0,0,0.22948955443482777,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D093,Chancroid,软下疳,Bacterial,2026-01-10,2026-01,1,1.0,0,0.00028650381327693854,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D094,Chlamydia trachomatis infection,沙眼衣原体感染,Bacterial,2026-01-10,2026-01,10047,10047.0,0,2.878503811993401,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D095,Coccidioidomycosis,球孢子菌病,Fungal,2026-01-10,2026-01,232,232.00000000000003,0,0.06646888468024974,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D096,Cryptosporidiosis,隐孢子虫病,Parasitic,2026-01-10,2026-01,59,59.0,0,0.016903724983339374,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D097,Cyclosporiasis,环孢子虫病,Parasitic,2026-01-10,2026-01,3,3.0,0,0.0008595114398308156,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D099,Giardiasis,贾第虫病,Parasitic,2026-01-10,2026-01,124,124.0,0,0.03552647284634038,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D100,Haemophilus influenzae,流感嗜血杆菌,Bacterial,2026-01-10,2026-01,71,71.0,0,0.020341770742662635,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D101,Candida auris infection,耳念珠菌感染,Fungal,2026-01-10,2026-01,32,32.0,0,0.009168122024862033,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D102,Hantavirus infection,汉坦病毒感染,Viral,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D103,Hemolytic uremic syndrome,溶血性尿毒症综合征,Bacterial,2026-01-10,2026-01,2,2.0,0,0.0005730076265538771,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D104,Influenza-associated mortality,流行性感冒相关死亡,Viral,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D105,Shigellosis,志贺菌病,Bacterial,2026-01-10,2026-01,139,139.0,0,0.03982403004549445,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D106,Invasive pneumococcal disease,侵袭性肺炎球菌病,Bacterial,2026-01-10,2026-01,265,265.0,0,0.0759235105183887,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D107,Legionellosis,军团菌病,Bacterial,2026-01-10,2026-01,53,53.0,0,0.015184702103677743,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D108,Listeriosis,李斯特菌病,Bacterial,2026-01-10,2026-01,8,8.0,0,0.0022920305062155083,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D110,Meningococcal disease,脑膜炎球菌病,Bacterial,2026-01-10,2026-01,6,6.0,0,0.0017190228796616313,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D112,Psittacosis,鹦鹉热,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D113,Q fever,Q热,Bacterial,2026-01-10,2026-01,1,1.0,0,0.00028650381327693854,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D114,Salmonellosis,沙门氏菌病,Bacterial,2026-01-10,2026-01,337,337.0,0,0.0965517850743283,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D115,Shiga toxin-producing Escherichia coli infection,产志贺毒素大肠杆菌感染,Bacterial,2026-01-10,2026-01,136,136.0,0,0.03896451860566364,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D116,Melioidosis,类鼻疽,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D117,Cronobacter invasive infection,克罗诺杆菌侵袭性感染,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D120,Tetanus,破伤风,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D122,Trichinellosis,旋毛虫病,Parasitic,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D123,Tularemia,土拉菌病,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D124,Typhoid fever,伤寒,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D126,Vibriosis,弧菌病,Bacterial,2026-01-10,2026-01,3,3.0,0,0.0008595114398308156,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D129,Oropouche virus disease,奥罗普切病毒病,Viral,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D131,Vancomycin-intermediate Staphylococcus aureus infection,万古霉素中介金黄色葡萄球菌感染,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D132,Vancomycin-resistant Staphylococcus aureus infection,万古霉素耐药金黄色葡萄球菌感染,Bacterial,2026-01-10,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D133,Carbapenemase-producing organisms surveillance,产碳青霉烯酶微生物监测,Bacterial,2026-01-10,2026-01,106,106.0,0,0.030369404207355486,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D208,Chronic hepatitis B,慢性乙型肝炎,Viral,2026-01-10,2026-01,210,210.0,0,0.060165800788157094,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D210,Acute hepatitis C,急性丙型肝炎,Viral,2026-01-10,2026-01,39,39.0,0,0.011173648717800603,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2026-01-10,2026-01,488,487.99999999999994,0,0.13981386087914602,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D212,Perinatal hepatitis C,围产期丙型肝炎,Viral,2026-01-10,2026-01,2,1.0,0,0.0005730076265538771,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D001,Plague,鼠疫,Bacterial,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D002,Cholera,霍乱,Bacterial,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D007,Hepatitis A,甲型肝炎,Viral,2026-01-17,2026-01,7,7.0,0,0.00200552669293857,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D016,Novel influenza A,人感染新亚型流感,Viral,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D019,Rabies,狂犬病,Viral,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D023,Anthrax,炭疽,Bacterial,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D025,Tuberculosis,肺结核,Bacterial,2026-01-17,2026-01,33,33.0,0,0.009454625838138971,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D028,Pertussis,百日咳,Bacterial,2026-01-17,2026-01,138,138.0,0,0.03953752623221752,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D032,Brucellosis,布鲁氏菌病,Bacterial,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D033,Gonorrhea,淋病,Bacterial,2026-01-17,2026-01,4184,4184.0,0,1.1987319547507107,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D035,Leptospirosis,钩端螺旋体病,Bacterial,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D037,Malaria,疟疾,Parasitic,2026-01-17,2026-01,6,6.0,0,0.0017190228796616313,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D039,Mumps,流行性腮腺炎,Viral,2026-01-17,2026-01,1,1.0,0,0.00028650381327693854,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
country,us,us,United States,US,United States,D040,Rubella,风疹,Viral,2026-01-17,2026-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
