dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types,data_layer,projection_policy,series_codes,loss_risk,coverage_status,legacy_gap_fill_count,coverage_ratio_against_legacy
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2000-12-01,2000-12,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-01-01,2001-01,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-02-01,2001-02,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-03-01,2001-03,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-04-01,2001-04,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-05-01,2001-05,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-06-01,2001-06,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-07-01,2001-07,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-08-01,2001-08,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-09-01,2001-09,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-10-01,2001-10,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-11-01,2001-11,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2001-12-01,2001-12,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-01-01,2002-01,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-02-01,2002-02,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-03-01,2002-03,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-04-01,2002-04,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-05-01,2002-05,2,0.4666666666666667,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-06-01,2002-06,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-07-01,2002-07,1,0.23333333333333334,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-08-01,2002-08,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-09-01,2002-09,1,0.22580645161290322,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-10-01,2002-10,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-11-01,2002-11,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2002-12-01,2002-12,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-01-01,2003-01,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-02-01,2003-02,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-03-01,2003-03,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-04-01,2003-04,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-05-01,2003-05,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-06-01,2003-06,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-07-01,2003-07,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-08-01,2003-08,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-09-01,2003-09,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-10-01,2003-10,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-11-01,2003-11,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2003-12-01,2003-12,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2004-01-01,2004-01,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2004-02-01,2004-02,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2004-03-01,2004-03,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2004-04-01,2004-04,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
disease,D009,hepatitis-c,Hepatitis C,HK,"Hong Kong, China",D009,Hepatitis C,丙型肝炎,Viral,2004-05-01,2004-05,0,0.0,0,,missing_population,,1997-01-01,2026-06-01,2026-08-01T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,legacy_fallback,legacy_fallback,,legacy_identity_may_be_lossy,,0,
