dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2007-11-01,2007-11,4336,979.0967741935484,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2007-12-01,2007-12,4164,971.6000000000001,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-01-01,2008-01,3839,866.8709677419355,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-02-01,2008-02,2854,644.4516129032259,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-03-01,2008-03,3166,764.2068965517241,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-04-01,2008-04,3122,704.9677419354838,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-05-01,2008-05,2802,653.8000000000001,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-06-01,2008-06,2688,606.9677419354838,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-07-01,2008-07,2707,631.6333333333333,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-08-01,2008-08,2614,590.258064516129,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-09-01,2008-09,2866,647.1612903225806,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-10-01,2008-10,2865,668.5,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-11-01,2008-11,2909,656.8709677419355,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2008-12-01,2008-12,2729,636.7666666666667,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-01-01,2009-01,2563,578.741935483871,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-02-01,2009-02,2352,531.0967741935484,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-03-01,2009-03,3343,835.75,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-04-01,2009-04,2782,628.1935483870967,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-05-01,2009-05,2974,693.9333333333334,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-06-01,2009-06,3091,697.9677419354838,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-07-01,2009-07,2686,626.7333333333333,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-08-01,2009-08,2269,512.3548387096773,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-09-01,2009-09,2151,485.7096774193549,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-10-01,2009-10,2517,587.3000000000001,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-11-01,2009-11,2898,654.3870967741935,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2009-12-01,2009-12,2896,675.7333333333333,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-01-01,2010-01,2466,556.8387096774194,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-02-01,2010-02,2280,514.8387096774194,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-03-01,2010-03,2910,727.5,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-04-01,2010-04,2522,569.483870967742,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-05-01,2010-05,2708,631.8666666666667,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-06-01,2010-06,2472,558.1935483870967,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-07-01,2010-07,2456,573.0666666666666,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-08-01,2010-08,2457,554.8064516129033,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-09-01,2010-09,2569,580.0967741935484,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-10-01,2010-10,2675,624.1666666666667,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-11-01,2010-11,2673,603.5806451612902,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2010-12-01,2010-12,2691,627.9,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2011-01-01,2011-01,2304,520.258064516129,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2011-02-01,2011-02,2188,494.06451612903226,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2011-03-01,2011-03,2476,619.0,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D135,bacterial-meningitis,Bacterial meningitis,BR,Brazil,D135,Bacterial meningitis,细菌性脑膜炎,Bacterial,2011-04-01,2011-04,2423,547.1290322580645,0,,missing_population,,2007-01-01,2026-05-01,2026-06-01T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
